name,association,experiment,image,image.label,intensity,location,position,shape,shape.length,shape.roundness,shape.width.max,shape.width.mean,shape.width.min,zscore
b161,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.270493,(x=80.80 y=53.94),3,1,1.8374866,0.4787479,0.761078,0.75922287,0.75621295,9.619447
b162,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.37815,(x=81.48 y=52.71),3,1,1.7726567,0.40698043,0.6156283,0.6132882,0.6086146,9.600968
b165,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,43.78873,(x=87.42 y=70.17),3,1,2.2263746,0.35763022,0.67217803,0.6705868,0.66582274,9.358858
b166,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.292683,(x=86.90 y=88.23),3,1,2.337843,0.38075233,0.7539073,0.75244576,0.7478616,9.615638
b167,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,49.95679,(x=89.09 y=71.64),3,1,2.8677046,0.24333908,0.5695094,0.56841654,0.56311595,8.300181
b168,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,44.791367,(x=89.04 y=73.00),3,1,2.2665324,0.33545342,0.6382178,0.6369101,0.63305736,9.186768
b169,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,45.173912,(x=91.51 y=72.30),3,1,1.7001392,0.47166836,0.6959487,0.6932236,0.6891346,9.121108
b171,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,45.4,(x=99.95 y=43.21),3,1,2.122735,0.3665227,0.65703326,0.6555945,0.65197474,9.082303
b172,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.833332,(x=99.86 y=93.57),3,1,1.7553463,0.5173541,0.79566514,0.7925569,0.7879298,9.522841
b173,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,45.535713,(x=104.34 y=4.53),3,1,2.2199416,0.33387634,0.62208366,0.62097585,0.6177061,9.059009
b175,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,40.97,(x=111.54 y=23.95),3,1,2.9672353,0.30850947,0.76417977,0.7630124,0.7575401,9.842662
b177,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,41.905064,(x=111.58 y=85.92),3,1,2.2735732,0.40359807,0.778781,0.77698356,0.77143264,9.682169
b179,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,45.530975,(x=118.10 y=25.66),3,1,1.9058053,0.37802485,0.6113503,0.6093375,0.60430586,9.059823
b180,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,41.76984,(x=120.48 y=64.93),3,1,1.8275611,0.46790406,0.7399946,0.73736876,0.7296913,9.705378
b181,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,41.244606,(x=121.00 y=102.33),3,1,2.0107608,0.4075744,0.70029813,0.69803435,0.6923707,9.795529
b182,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,44.51402,(x=122.09 y=22.84),3,1,1.6504823,0.47200736,0.67626727,0.67356455,0.6694933,9.234371
b183,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.121494,(x=122.50 y=88.09),3,1,1.5961591,0.51820433,0.7884544,0.76025134,0.7378788,9.6450205
b185,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,41.90566,(x=126.53 y=44.96),3,1,1.5700501,0.5253062,0.78272754,0.75266355,0.7052751,9.682066
b186,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,44.248825,(x=128.07 y=30.02),3,1,3.4424644,0.24220307,0.6856485,0.6846749,0.6791825,9.279888
b187,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.042374,(x=130.61 y=18.08),3,1,1.8007911,0.49171,0.7717812,0.76908267,0.76496226,9.658601
b188,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.025425,(x=133.33 y=40.31),3,1,1.7212685,0.48704496,0.76993877,0.75211954,0.7124178,9.66151
b190,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_ca_Image040,42.303032,(x=134.47 y=56.18),3,1,2.1530285,0.35224247,0.639588,0.6381434,0.6345405,9.613862
b195,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,50.151787,(x=4.74 y=90.69),4,1,1.6649932,0.5093072,0.7999249,0.774647,0.73665714,9.049457
b196,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,48.907562,(x=5.88 y=75.38),4,1,1.6838003,0.52110153,0.77061945,0.76808053,0.7642747,9.28729
b197,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,46.74576,(x=8.02 y=58.08),4,1,1.779088,0.48404837,0.74911773,0.7459159,0.73955363,9.700518
b198,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,48.07895,(x=9.09 y=68.69),4,1,1.7492771,0.42641765,0.6392342,0.6371204,0.63395756,9.44568
b199,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,53.388348,(x=11.81 y=98.80),4,1,1.7381614,0.39572608,0.58607376,0.5839332,0.5796531,8.430787
b200,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,50.093525,(x=12.84 y=61.09),4,1,2.451968,0.2849682,0.580615,0.57926613,0.57454956,9.060593
b201,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,50.044643,(x=14.96 y=95.03),4,1,1.5977185,0.5384898,0.81958705,0.7872775,0.75641495,9.069937
b203,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,50.14876,(x=15.82 y=99.74),4,1,1.8207973,0.46839175,0.73794675,0.7357086,0.73226917,9.0500345
b205,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,49.11607,(x=17.66 y=98.51),4,1,1.7234,0.42752987,0.632001,0.6301236,0.62730384,9.247434
b206,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,46.25,(x=18.79 y=52.62),4,1,2.1145449,0.40173563,0.7186988,0.71629983,0.71042377,9.795283
b208,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,48.69672,(x=20.25 y=61.69),4,1,1.7038087,0.51297635,0.76584977,0.761343,0.7545877,9.327592
b209,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,47.9717,(x=21.37 y=51.72),4,1,3.39809,0.23681793,0.66142863,0.6606214,0.65560514,9.46618
b210,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,44.34559,(x=35.35 y=49.30),4,1,2.0755453,0.4214938,0.7476218,0.74504447,0.7360356,10.159311
b211,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,44.579712,(x=36.26 y=17.54),4,1,3.0784867,0.28606376,0.7311639,0.7297606,0.7207646,10.114559
b213,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,44.63522,(x=40.01 y=49.83),4,1,2.3862183,0.34805325,0.69937575,0.69780624,0.6922189,10.103949
b214,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,48.758453,(x=43.41 y=63.28),4,1,3.814339,0.1897344,0.5898009,0.5889664,0.5831897,9.315792
b215,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,44.562916,(x=42.89 y=68.72),4,1,2.1822603,0.42652383,0.79805094,0.79587173,0.7902566,10.117769
b216,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,44.724136,(x=43.80 y=73.08),4,1,2.0173607,0.46935612,0.8205892,0.81756866,0.81136185,10.086951
b219,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,48.361702,(x=53.86 y=74.96),4,1,2.2874506,0.33783147,0.6493044,0.6480957,0.6443473,9.391631
b220,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,45.842976,(x=53.71 y=45.16),4,1,3.4763377,0.2736796,0.78387046,0.7826205,0.7765277,9.873086
b221,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,48.716496,(x=56.31 y=34.04),4,1,3.5367918,0.19431424,0.56030095,0.5595877,0.5550011,9.3238125
b222,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,43.543102,(x=55.63 y=90.12),4,1,1.6428002,0.5274123,0.80621356,0.78574383,0.7522532,10.312706
b224,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,48.01579,(x=57.88 y=23.29),4,1,3.0339618,0.24989058,0.62531906,0.6240237,0.61755633,9.457752
b225,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,45.1,(x=58.72 y=72.91),4,1,1.7112901,0.53083855,0.79816675,0.7951096,0.790435,10.015105
b226,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,48.54945,(x=58.80 y=34.14),4,1,3.439708,0.20014189,0.56201255,0.5612751,0.5569116,9.355742
b228,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,47.085587,(x=60.71 y=1.64),4,1,3.3744586,0.23476729,0.65128905,0.6504378,0.6457571,9.635561
b231,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,47.74033,(x=62.68 y=69.14),4,1,3.2300231,0.22728638,0.6026096,0.6014984,0.59541756,9.510406
b232,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,45.090908,(x=65.35 y=81.19),4,1,2.0727727,0.42669865,0.758494,0.7566963,0.7520511,10.016843
b233,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,42.859375,(x=66.46 y=37.74),4,1,1.7878199,0.52302706,0.8204193,0.81707424,0.81199473,10.443401
b234,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,45.728,(x=66.87 y=80.12),4,1,1.8780422,0.44031268,0.71149504,0.7089442,0.70365065,9.895063
b235,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,45.084415,(x=67.73 y=55.22),4,1,2.1657493,0.43647468,0.8106096,0.80840075,0.80255085,10.018085
b236,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,44.75862,(x=71.20 y=96.71),4,1,2.0640562,0.4459197,0.7930021,0.7908408,0.7853673,10.08036
b237,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,49.679737,(x=76.66 y=81.87),4,1,2.732103,0.25237483,0.56893164,0.567928,0.563484,9.1396885
b239,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,47.157578,(x=78.45 y=58.61),4,1,2.4617944,0.36110315,0.75082207,0.7494891,0.74486524,9.621799
b240,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,46.895832,(x=81.08 y=102.78),4,1,2.2952216,0.3472372,0.67056245,0.66905296,0.66454005,9.671832
b242,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,46.26923,(x=86.79 y=4.62),4,1,2.0047135,0.38003418,0.6466012,0.6450841,0.64129215,9.791607
b243,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,43.335876,(x=89.59 y=28.78),4,1,1.9717993,0.41601676,0.70198727,0.6999079,0.69464153,10.352318
b244,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,44.427418,(x=93.84 y=63.80),4,1,1.8494425,0.43708092,0.6949688,0.6925034,0.68757004,10.143669
b245,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,45.30827,(x=93.94 y=101.43),4,1,1.954104,0.40695608,0.67894965,0.6768597,0.67233145,9.975294
b246,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,47.117645,(x=95.44 y=84.78),4,1,3.0747437,0.2907741,0.736646,0.73510617,0.725474,9.629432
b249,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,44.734695,(x=112.15 y=90.18),4,1,2.3388045,0.3521323,0.69413084,0.6923872,0.68654305,10.084934
b250,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,45.52667,(x=117.06 y=70.51),4,1,2.2025692,0.3937029,0.734904,0.73282105,0.72663134,9.933548
b251,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image020,50.08584,(x=122.17 y=96.69),4,1,4.3602133,0.14954999,0.52554107,0.52512836,0.5216806,9.062062
b257,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,46.52047,(x=0.76 y=29.31),5,1,2.4417071,0.3786139,0.7813155,0.7794373,0.7737621,9.085418
b258,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,49.247253,(x=0.63 y=98.60),5,1,2.701123,0.32095832,0.723943,0.72210205,0.71503276,8.609578
b259,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.31313,(x=1.47 y=5.09),5,1,1.5496274,0.5071037,0.7389516,0.7079094,0.6702718,9.470612
b260,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,51.363094,(x=5.45 y=101.21),5,1,2.7513247,0.2869454,0.6481576,0.6469473,0.6424189,8.240351
b261,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,50.972603,(x=14.38 y=37.03),5,1,2.5751522,0.27572885,0.5887335,0.58741003,0.5820706,8.308494
b262,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,45.426037,(x=15.49 y=11.69),5,1,2.458212,0.3528683,0.7311323,0.72932184,0.7206229,9.276403
b263,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,45.48901,(x=16.30 y=76.38),5,1,2.7271352,0.32228756,0.7307463,0.7289509,0.7220619,9.265413
b266,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,47.802723,(x=27.34 y=58.61),5,1,2.261931,0.331875,0.6302609,0.6290487,0.6254312,8.861657
b267,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,48.561985,(x=29.83 y=57.46),5,1,1.9618862,0.4064404,0.68092173,0.6790969,0.67450935,8.729161
b268,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,45.76744,(x=29.95 y=90.38),5,1,1.917204,0.4761179,0.7925943,0.7903092,0.78568864,9.2168255
b269,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,46.376236,(x=30.40 y=50.32),5,1,1.551328,0.5128012,0.7738266,0.7241234,0.65684175,9.110587
b270,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.562843,(x=30.76 y=5.31),5,1,2.5986915,0.3450614,0.7545524,0.75268304,0.7431589,9.427035
b271,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,51.37838,(x=32.20 y=45.46),5,1,2.5791,0.26762536,0.57143146,0.5702196,0.56536126,8.237683
b272,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,51.0068,(x=39.87 y=85.46),5,1,2.5748503,0.27374193,0.583568,0.58229333,0.5772176,8.3025255
b273,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,47.7217,(x=40.67 y=53.91),5,1,3.2713652,0.25215504,0.6801067,0.6790604,0.6734493,8.875796
b274,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,47.185627,(x=40.42 y=60.59),5,1,2.492275,0.34467313,0.72188777,0.7200837,0.7138042,8.969343
b275,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,48.04321,(x=42.74 y=58.33),5,1,2.5527275,0.32138124,0.68288517,0.6812686,0.6757601,8.819691
b276,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,46.69388,(x=45.28 y=63.10),5,1,1.5155768,0.5181601,0.74232846,0.70524263,0.65633285,9.055157
b277,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,42.748093,(x=46.58 y=25.64),5,1,1.8612292,0.4685431,0.7557263,0.7537118,0.7495788,9.74372
b278,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,48.015747,(x=48.17 y=29.29),5,1,2.010451,0.38398346,0.6545807,0.6530642,0.64918184,8.824483
b279,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.962616,(x=49.83 y=28.68),5,1,1.654652,0.46171936,0.66114795,0.6587414,0.6551339,9.357272
b280,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,40.882355,(x=50.65 y=13.69),5,1,1.9625823,0.44401962,0.7506368,0.7478916,0.7395046,10.069303
b281,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,47.320175,(x=51.02 y=51.25),5,1,3.5656419,0.22768256,0.66424763,0.6632407,0.6579044,8.945865
b284,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.747967,(x=60.74 y=35.09),5,1,1.8400329,0.4473591,0.7084777,0.70580906,0.7003226,9.39473
b285,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.978573,(x=61.30 y=64.99),5,1,2.101786,0.42357185,0.754784,0.7523625,0.7439325,9.354488
b286,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,47.78481,(x=63.54 y=12.65),5,1,2.4401658,0.35090935,0.7192862,0.7172597,0.7101957,8.864782
b287,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,46.33913,(x=63.34 y=69.16),5,1,1.7273304,0.4644702,0.6947716,0.6918288,0.68741506,9.117063
b289,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,45.701614,(x=68.53 y=54.34),5,1,1.8820395,0.44483632,0.7218255,0.71907026,0.71358633,9.228313
b290,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.11017,(x=68.47 y=9.69),5,1,1.7196821,0.46274275,0.68853366,0.68558294,0.6811577,9.506029
b291,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,51.639343,(x=71.71 y=95.91),5,1,3.4903421,0.18765266,0.5324596,0.5318454,0.5278502,8.192143
b293,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.902565,(x=73.83 y=14.74),5,1,2.7802923,0.34076884,0.7815085,0.77995664,0.7740606,9.367752
b294,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,46.444443,(x=74.94 y=62.59),5,1,2.9192543,0.30005753,0.7277681,0.7261482,0.7191025,9.098684
b295,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,46.77193,(x=75.78 y=72.15),5,1,2.5645003,0.33131817,0.7040426,0.70237005,0.69582754,9.041536
b296,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,47.416107,(x=76.78 y=93.71),5,1,2.3485034,0.35634047,0.70508564,0.70309097,0.69695526,8.929124
b297,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.315067,(x=78.48 y=15.59),5,1,2.0833657,0.41602,0.739931,0.73772377,0.72994167,9.470273
b298,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.847134,(x=79.05 y=10.70),5,1,2.3213236,0.3990518,0.7887712,0.7870222,0.78166884,9.377425
b299,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,50.74803,(x=79.21 y=72.13),5,1,2.4153714,0.28033817,0.5618166,0.5605511,0.556016,8.347683
b301,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,45.630768,(x=89.23 y=78.34),5,1,1.8751891,0.46098664,0.7475499,0.7458017,0.7423013,9.240676
b302,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,44.286823,(x=91.97 y=87.79),5,1,1.7559364,0.514037,0.7910808,0.7882566,0.7840139,9.475203
b303,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,46.061646,(x=99.46 y=102.21),5,1,2.0120144,0.47839284,0.827664,0.8264611,0.8234874,9.165485
b304,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,52.19101,(x=99.83 y=39.23),5,1,3.1937263,0.22065316,0.57782793,0.57689613,0.5717814,8.095875
b305,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,46.954887,(x=100.40 y=36.12),5,1,1.9202614,0.45924237,0.7628433,0.76066804,0.7562817,9.009609
b306,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,50.452053,(x=101.43 y=84.82),5,1,2.2559295,0.35644177,0.6748536,0.6731298,0.6679444,8.399333
b307,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,47.960453,(x=103.40 y=31.15),5,1,2.863769,0.26629978,0.63076425,0.6299622,0.62621236,8.834132
b308,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,47.739132,(x=107.58 y=69.70),5,1,2.3128846,0.3993664,0.7860093,0.78423077,0.77885276,8.872754
b312,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,48.593334,(x=123.82 y=75.06),5,1,2.2104003,0.41081038,0.77515686,0.77365214,0.7698345,8.723691
b314,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,51.862274,(x=128.63 y=51.77),5,1,2.8103504,0.26777515,0.6226858,0.6213128,0.61501986,8.153241
b315,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_acomp_Image034,55.0597,(x=131.93 y=87.61),5,1,3.0390806,0.27842227,0.6980597,0.69697016,0.69113535,7.5952706
b327,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,44.181103,(x=3.83 y=18.59),6,1,1.8164088,0.45590207,0.715572,0.71274954,0.7071055,11.9457855
b328,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,47.580647,(x=7.12 y=40.40),6,1,2.612298,0.2582397,0.55741745,0.5564611,0.5526378,11.189192
b329,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,48.457985,(x=13.56 y=87.94),6,1,3.574929,0.24066654,0.70813507,0.7069948,0.7001611,10.993934
b330,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,45.24074,(x=15.21 y=43.12),6,1,3.0572233,0.2994363,0.7565275,0.7552033,0.7499508,11.709955
b331,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,45.137405,(x=15.21 y=4.02),6,1,1.8500307,0.50049734,0.80658406,0.80368435,0.7979055,11.732953
b332,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,48.412903,(x=17.09 y=92.88),6,1,2.3351498,0.34668568,0.6805145,0.6788127,0.67385995,11.003966
b333,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,45.396694,(x=17.55 y=40.97),6,1,1.7268194,0.50635827,0.7867176,0.7684174,0.73792785,11.675246
b334,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,46.823204,(x=21.81 y=96.09),6,1,2.5701692,0.35883838,0.7721382,0.7707971,0.76534516,11.357766
b335,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,42.743057,(x=21.72 y=50.49),6,1,1.9512128,0.4749353,0.80421346,0.8015916,0.7963211,12.265833
b336,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,46.81915,(x=26.77 y=75.99),6,1,2.5478573,0.38348955,0.82971805,0.82739514,0.8192595,11.358668
b337,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,46.164772,(x=27.59 y=72.93),6,1,2.5543954,0.3584517,0.7678305,0.766433,0.76125735,11.504305
b338,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,45.517242,(x=31.39 y=73.04),6,1,1.8815551,0.4331325,0.69912624,0.6968723,0.69229347,11.648417
b339,0,p207_clscellshape_20240726,cellshape_20240329,c:1/3 - cellshape_20240329_cab_aev_Image022,44.17647,(x=33.34 y=89.06),6,1,1.8748271,0.47059622,0.7640842,0.7620497,0.7577989,11.946816
