"Time","wellID","od","rowID","colID","media_type","replicate","strain","str_med"
22.8361111111111,"G2",0.7002,"G","2","bhis",1,"cAB_acomp","cAB_acomp_bhis"
23.0027777777778,"G2",0.6976,"G","2","bhis",1,"cAB_acomp","cAB_acomp_bhis"
23.1694444444444,"G2",0.6887,"G","2","bhis",1,"cAB_acomp","cAB_acomp_bhis"
23.3361111111111,"G2",0.6797,"G","2","bhis",1,"cAB_acomp","cAB_acomp_bhis"
23.5027777777778,"G2",0.6701,"G","2","bhis",1,"cAB_acomp","cAB_acomp_bhis"
23.6694444444444,"G2",0.6714,"G","2","bhis",1,"cAB_acomp","cAB_acomp_bhis"
23.8361111111111,"G2",0.6608,"G","2","bhis",1,"cAB_acomp","cAB_acomp_bhis"
24.0027777777778,"G2",0.6584,"G","2","bhis",1,"cAB_acomp","cAB_acomp_bhis"
0,"H2",0.0141,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
0.166666666666667,"H2",0.0147,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
0.333333333333333,"H2",0.0121,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
0.5,"H2",0.0158,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
0.666666666666667,"H2",0.0133,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
0.833333333333333,"H2",0.012,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
1,"H2",0.0146,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
1.16694444444444,"H2",0.0177,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
1.33361111111111,"H2",0.0206,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
1.50027777777778,"H2",0.0232,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
1.66694444444444,"H2",0.0275,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
1.83361111111111,"H2",0.0299,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
2.00027777777778,"H2",0.0341,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
2.16694444444444,"H2",0.0415,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
2.33361111111111,"H2",0.0469,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
2.50027777777778,"H2",0.053,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
2.66694444444444,"H2",0.062,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
2.83361111111111,"H2",0.0695,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
3.00027777777778,"H2",0.081,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
3.16694444444444,"H2",0.0936,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
3.33361111111111,"H2",0.104,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
3.50055555555556,"H2",0.1178,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
3.66722222222222,"H2",0.135,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
3.83388888888889,"H2",0.1527,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
4.00055555555556,"H2",0.1732,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
4.16722222222222,"H2",0.1944,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
4.33388888888889,"H2",0.2157,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
4.50055555555556,"H2",0.2395,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
4.66722222222222,"H2",0.2659,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
4.83388888888889,"H2",0.293,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
5.00055555555556,"H2",0.322,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
5.16722222222222,"H2",0.3455,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
5.33388888888889,"H2",0.3723,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
5.50055555555556,"H2",0.3971,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
5.66722222222222,"H2",0.4214,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
5.83388888888889,"H2",0.4414,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
6.00083333333333,"H2",0.4611,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
6.1675,"H2",0.4767,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
6.33416666666667,"H2",0.4908,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
6.50083333333333,"H2",0.5052,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
6.6675,"H2",0.5131,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
6.83416666666667,"H2",0.5225,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
7.00083333333333,"H2",0.5367,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
7.1675,"H2",0.539,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
7.33416666666667,"H2",0.5439,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
7.50083333333333,"H2",0.5491,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
7.6675,"H2",0.5562,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
7.83416666666667,"H2",0.5599,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
8.00083333333333,"H2",0.5651,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
8.1675,"H2",0.5676,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
8.33444444444445,"H2",0.5729,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
8.50111111111111,"H2",0.5776,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
8.66777777777778,"H2",0.5825,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
8.83444444444445,"H2",0.5864,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
9.00111111111111,"H2",0.5934,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
9.16777777777778,"H2",0.5963,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
9.33444444444445,"H2",0.6023,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
9.50111111111111,"H2",0.6088,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
9.66777777777778,"H2",0.612,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
9.83444444444445,"H2",0.6183,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
10.0011111111111,"H2",0.6221,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
10.1677777777778,"H2",0.6274,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
10.3344444444444,"H2",0.6318,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
10.5011111111111,"H2",0.6407,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
10.6680555555556,"H2",0.6402,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
10.8347222222222,"H2",0.6438,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
11.0013888888889,"H2",0.6489,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
11.1680555555556,"H2",0.6547,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
11.3347222222222,"H2",0.66,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
11.5013888888889,"H2",0.6626,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
11.6680555555556,"H2",0.6649,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
11.8347222222222,"H2",0.6683,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
12.0013888888889,"H2",0.6705,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
12.1680555555556,"H2",0.6715,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
12.3347222222222,"H2",0.6747,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
12.5013888888889,"H2",0.6775,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
12.6680555555556,"H2",0.6777,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
12.8347222222222,"H2",0.6817,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
13.0013888888889,"H2",0.684,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
13.1683333333333,"H2",0.682,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
13.335,"H2",0.6822,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
13.5016666666667,"H2",0.6819,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
13.6683333333333,"H2",0.6805,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
13.835,"H2",0.6775,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
14.0016666666667,"H2",0.6809,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
14.1683333333333,"H2",0.6748,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
14.335,"H2",0.6754,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
14.5016666666667,"H2",0.6722,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
14.6683333333333,"H2",0.6643,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
14.835,"H2",0.6623,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
15.0016666666667,"H2",0.6579,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
15.1683333333333,"H2",0.6546,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
15.335,"H2",0.6484,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
15.5019444444444,"H2",0.6392,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
15.6686111111111,"H2",0.6318,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
15.8352777777778,"H2",0.6261,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
16.0019444444444,"H2",0.6203,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
16.1686111111111,"H2",0.6116,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
16.3352777777778,"H2",0.6059,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
16.5019444444444,"H2",0.5916,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
16.6686111111111,"H2",0.5798,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
16.8352777777778,"H2",0.5615,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
17.0019444444444,"H2",0.559,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
17.1686111111111,"H2",0.5493,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
17.3352777777778,"H2",0.5337,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
17.5019444444444,"H2",0.5315,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
17.6686111111111,"H2",0.5248,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
17.8355555555556,"H2",0.5255,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
18.0022222222222,"H2",0.515,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
18.1688888888889,"H2",0.507,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
18.3355555555556,"H2",0.5051,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
18.5022222222222,"H2",0.4923,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
18.6688888888889,"H2",0.4922,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
18.8355555555556,"H2",0.4915,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
19.0022222222222,"H2",0.4902,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
19.1688888888889,"H2",0.4852,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
19.3355555555556,"H2",0.4831,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
19.5022222222222,"H2",0.4817,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
19.6688888888889,"H2",0.4836,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
19.8355555555556,"H2",0.4844,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
20.0022222222222,"H2",0.4819,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
20.1691666666667,"H2",0.4852,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
20.3358333333333,"H2",0.4787,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
20.5025,"H2",0.4766,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
20.6691666666667,"H2",0.4749,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
20.8358333333333,"H2",0.4801,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
21.0025,"H2",0.4763,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
21.1691666666667,"H2",0.4774,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
21.3358333333333,"H2",0.4785,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
21.5025,"H2",0.4802,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
21.6691666666667,"H2",0.4822,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
21.8358333333333,"H2",0.484,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
22.0025,"H2",0.4847,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
22.1691666666667,"H2",0.4857,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
22.3358333333333,"H2",0.4914,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
22.5025,"H2",0.4903,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
22.6694444444444,"H2",0.4909,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
22.8361111111111,"H2",0.4926,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
23.0027777777778,"H2",0.4911,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
23.1694444444444,"H2",0.4894,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
23.3361111111111,"H2",0.4879,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
23.5027777777778,"H2",0.485,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
23.6694444444444,"H2",0.4856,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
23.8361111111111,"H2",0.4811,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
24.0027777777778,"H2",0.4793,"H","2","bhis",1,"cAB_bcomp","cAB_bcomp_bhis"
0,"A3",0.00659999999999999,"A","3","bhis",1,"wt","wt_bhis"
0.166666666666667,"A3",0.000700000000000006,"A","3","bhis",1,"wt","wt_bhis"
0.333333333333333,"A3",0.003,"A","3","bhis",1,"wt","wt_bhis"
0.5,"A3",0.0033,"A","3","bhis",1,"wt","wt_bhis"
0.666666666666667,"A3",0.00489999999999999,"A","3","bhis",1,"wt","wt_bhis"
0.833333333333333,"A3",0.0081,"A","3","bhis",1,"wt","wt_bhis"
1,"A3",0.00989999999999999,"A","3","bhis",1,"wt","wt_bhis"
1.16694444444444,"A3",0.0129,"A","3","bhis",1,"wt","wt_bhis"
1.33361111111111,"A3",0.0142,"A","3","bhis",1,"wt","wt_bhis"
1.50027777777778,"A3",0.0175,"A","3","bhis",1,"wt","wt_bhis"
1.66694444444444,"A3",0.021,"A","3","bhis",1,"wt","wt_bhis"
1.83361111111111,"A3",0.0242,"A","3","bhis",1,"wt","wt_bhis"
2.00027777777778,"A3",0.0275,"A","3","bhis",1,"wt","wt_bhis"
2.16694444444444,"A3",0.0345,"A","3","bhis",1,"wt","wt_bhis"
2.33361111111111,"A3",0.0394,"A","3","bhis",1,"wt","wt_bhis"
2.50027777777778,"A3",0.049,"A","3","bhis",1,"wt","wt_bhis"
2.66694444444444,"A3",0.0558,"A","3","bhis",1,"wt","wt_bhis"
2.83361111111111,"A3",0.0642,"A","3","bhis",1,"wt","wt_bhis"
3.00027777777778,"A3",0.0728,"A","3","bhis",1,"wt","wt_bhis"
3.16694444444444,"A3",0.0827,"A","3","bhis",1,"wt","wt_bhis"
3.33361111111111,"A3",0.0963,"A","3","bhis",1,"wt","wt_bhis"
3.50055555555556,"A3",0.1112,"A","3","bhis",1,"wt","wt_bhis"
3.66722222222222,"A3",0.1299,"A","3","bhis",1,"wt","wt_bhis"
3.83388888888889,"A3",0.1515,"A","3","bhis",1,"wt","wt_bhis"
4.00055555555556,"A3",0.1688,"A","3","bhis",1,"wt","wt_bhis"
4.16722222222222,"A3",0.1886,"A","3","bhis",1,"wt","wt_bhis"
4.33388888888889,"A3",0.2117,"A","3","bhis",1,"wt","wt_bhis"
4.50055555555556,"A3",0.236,"A","3","bhis",1,"wt","wt_bhis"
4.66722222222222,"A3",0.2579,"A","3","bhis",1,"wt","wt_bhis"
4.83388888888889,"A3",0.2901,"A","3","bhis",1,"wt","wt_bhis"
5.00055555555556,"A3",0.3152,"A","3","bhis",1,"wt","wt_bhis"
5.16722222222222,"A3",0.3476,"A","3","bhis",1,"wt","wt_bhis"
5.33388888888889,"A3",0.3783,"A","3","bhis",1,"wt","wt_bhis"
5.50055555555556,"A3",0.3988,"A","3","bhis",1,"wt","wt_bhis"
5.66722222222222,"A3",0.4301,"A","3","bhis",1,"wt","wt_bhis"
5.83388888888889,"A3",0.4487,"A","3","bhis",1,"wt","wt_bhis"
6.00083333333333,"A3",0.4679,"A","3","bhis",1,"wt","wt_bhis"
6.1675,"A3",0.4878,"A","3","bhis",1,"wt","wt_bhis"
6.33416666666667,"A3",0.5009,"A","3","bhis",1,"wt","wt_bhis"
6.50083333333333,"A3",0.5096,"A","3","bhis",1,"wt","wt_bhis"
6.6675,"A3",0.5195,"A","3","bhis",1,"wt","wt_bhis"
6.83416666666667,"A3",0.5266,"A","3","bhis",1,"wt","wt_bhis"
7.00083333333333,"A3",0.5329,"A","3","bhis",1,"wt","wt_bhis"
7.1675,"A3",0.5388,"A","3","bhis",1,"wt","wt_bhis"
7.33416666666667,"A3",0.5436,"A","3","bhis",1,"wt","wt_bhis"
7.50083333333333,"A3",0.549,"A","3","bhis",1,"wt","wt_bhis"
7.6675,"A3",0.5549,"A","3","bhis",1,"wt","wt_bhis"
7.83416666666667,"A3",0.5604,"A","3","bhis",1,"wt","wt_bhis"
8.00083333333333,"A3",0.5667,"A","3","bhis",1,"wt","wt_bhis"
8.1675,"A3",0.5668,"A","3","bhis",1,"wt","wt_bhis"
8.33444444444445,"A3",0.5698,"A","3","bhis",1,"wt","wt_bhis"
8.50111111111111,"A3",0.5706,"A","3","bhis",1,"wt","wt_bhis"
8.66777777777778,"A3",0.577,"A","3","bhis",1,"wt","wt_bhis"
8.83444444444445,"A3",0.5833,"A","3","bhis",1,"wt","wt_bhis"
9.00111111111111,"A3",0.5876,"A","3","bhis",1,"wt","wt_bhis"
9.16777777777778,"A3",0.5891,"A","3","bhis",1,"wt","wt_bhis"
9.33444444444445,"A3",0.5931,"A","3","bhis",1,"wt","wt_bhis"
9.50111111111111,"A3",0.5915,"A","3","bhis",1,"wt","wt_bhis"
9.66777777777778,"A3",0.5954,"A","3","bhis",1,"wt","wt_bhis"
9.83444444444445,"A3",0.5972,"A","3","bhis",1,"wt","wt_bhis"
10.0011111111111,"A3",0.6036,"A","3","bhis",1,"wt","wt_bhis"
10.1677777777778,"A3",0.6071,"A","3","bhis",1,"wt","wt_bhis"
10.3344444444444,"A3",0.608,"A","3","bhis",1,"wt","wt_bhis"
10.5011111111111,"A3",0.6106,"A","3","bhis",1,"wt","wt_bhis"
10.6680555555556,"A3",0.6129,"A","3","bhis",1,"wt","wt_bhis"
10.8347222222222,"A3",0.6169,"A","3","bhis",1,"wt","wt_bhis"
11.0013888888889,"A3",0.6196,"A","3","bhis",1,"wt","wt_bhis"
11.1680555555556,"A3",0.6247,"A","3","bhis",1,"wt","wt_bhis"
11.3347222222222,"A3",0.626,"A","3","bhis",1,"wt","wt_bhis"
11.5013888888889,"A3",0.6311,"A","3","bhis",1,"wt","wt_bhis"
11.6680555555556,"A3",0.634,"A","3","bhis",1,"wt","wt_bhis"
11.8347222222222,"A3",0.6369,"A","3","bhis",1,"wt","wt_bhis"
12.0013888888889,"A3",0.6394,"A","3","bhis",1,"wt","wt_bhis"
12.1680555555556,"A3",0.6424,"A","3","bhis",1,"wt","wt_bhis"
12.3347222222222,"A3",0.6471,"A","3","bhis",1,"wt","wt_bhis"
12.5013888888889,"A3",0.6499,"A","3","bhis",1,"wt","wt_bhis"
12.6680555555556,"A3",0.6474,"A","3","bhis",1,"wt","wt_bhis"
12.8347222222222,"A3",0.6513,"A","3","bhis",1,"wt","wt_bhis"
13.0013888888889,"A3",0.6586,"A","3","bhis",1,"wt","wt_bhis"
13.1683333333333,"A3",0.6561,"A","3","bhis",1,"wt","wt_bhis"
13.335,"A3",0.6582,"A","3","bhis",1,"wt","wt_bhis"
13.5016666666667,"A3",0.6611,"A","3","bhis",1,"wt","wt_bhis"
13.6683333333333,"A3",0.6634,"A","3","bhis",1,"wt","wt_bhis"
13.835,"A3",0.67,"A","3","bhis",1,"wt","wt_bhis"
14.0016666666667,"A3",0.6675,"A","3","bhis",1,"wt","wt_bhis"
14.1683333333333,"A3",0.6684,"A","3","bhis",1,"wt","wt_bhis"
14.335,"A3",0.6721,"A","3","bhis",1,"wt","wt_bhis"
14.5016666666667,"A3",0.6742,"A","3","bhis",1,"wt","wt_bhis"
14.6683333333333,"A3",0.6762,"A","3","bhis",1,"wt","wt_bhis"
14.835,"A3",0.6767,"A","3","bhis",1,"wt","wt_bhis"
15.0016666666667,"A3",0.6802,"A","3","bhis",1,"wt","wt_bhis"
15.1683333333333,"A3",0.6821,"A","3","bhis",1,"wt","wt_bhis"
15.335,"A3",0.6839,"A","3","bhis",1,"wt","wt_bhis"
15.5019444444444,"A3",0.6857,"A","3","bhis",1,"wt","wt_bhis"
15.6686111111111,"A3",0.6886,"A","3","bhis",1,"wt","wt_bhis"
15.8352777777778,"A3",0.6876,"A","3","bhis",1,"wt","wt_bhis"
16.0019444444444,"A3",0.6927,"A","3","bhis",1,"wt","wt_bhis"
16.1686111111111,"A3",0.6893,"A","3","bhis",1,"wt","wt_bhis"
16.3352777777778,"A3",0.6889,"A","3","bhis",1,"wt","wt_bhis"
16.5019444444444,"A3",0.6942,"A","3","bhis",1,"wt","wt_bhis"
16.6686111111111,"A3",0.6904,"A","3","bhis",1,"wt","wt_bhis"
16.8352777777778,"A3",0.6916,"A","3","bhis",1,"wt","wt_bhis"
17.0019444444444,"A3",0.6902,"A","3","bhis",1,"wt","wt_bhis"
17.1686111111111,"A3",0.6899,"A","3","bhis",1,"wt","wt_bhis"
17.3352777777778,"A3",0.6913,"A","3","bhis",1,"wt","wt_bhis"
17.5019444444444,"A3",0.6886,"A","3","bhis",1,"wt","wt_bhis"
17.6686111111111,"A3",0.6911,"A","3","bhis",1,"wt","wt_bhis"
17.8355555555556,"A3",0.6886,"A","3","bhis",1,"wt","wt_bhis"
18.0022222222222,"A3",0.6877,"A","3","bhis",1,"wt","wt_bhis"
18.1688888888889,"A3",0.6868,"A","3","bhis",1,"wt","wt_bhis"
18.3355555555556,"A3",0.6842,"A","3","bhis",1,"wt","wt_bhis"
18.5022222222222,"A3",0.6813,"A","3","bhis",1,"wt","wt_bhis"
18.6688888888889,"A3",0.6834,"A","3","bhis",1,"wt","wt_bhis"
18.8355555555556,"A3",0.6783,"A","3","bhis",1,"wt","wt_bhis"
19.0022222222222,"A3",0.678,"A","3","bhis",1,"wt","wt_bhis"
19.1688888888889,"A3",0.668,"A","3","bhis",1,"wt","wt_bhis"
19.3355555555556,"A3",0.6649,"A","3","bhis",1,"wt","wt_bhis"
19.5022222222222,"A3",0.6645,"A","3","bhis",1,"wt","wt_bhis"
19.6688888888889,"A3",0.6594,"A","3","bhis",1,"wt","wt_bhis"
19.8355555555556,"A3",0.656,"A","3","bhis",1,"wt","wt_bhis"
20.0022222222222,"A3",0.6522,"A","3","bhis",1,"wt","wt_bhis"
20.1691666666667,"A3",0.6435,"A","3","bhis",1,"wt","wt_bhis"
20.3358333333333,"A3",0.6393,"A","3","bhis",1,"wt","wt_bhis"
20.5025,"A3",0.6349,"A","3","bhis",1,"wt","wt_bhis"
20.6691666666667,"A3",0.6281,"A","3","bhis",1,"wt","wt_bhis"
20.8358333333333,"A3",0.6241,"A","3","bhis",1,"wt","wt_bhis"
21.0025,"A3",0.6201,"A","3","bhis",1,"wt","wt_bhis"
21.1691666666667,"A3",0.6159,"A","3","bhis",1,"wt","wt_bhis"
21.3358333333333,"A3",0.6046,"A","3","bhis",1,"wt","wt_bhis"
21.5025,"A3",0.5997,"A","3","bhis",1,"wt","wt_bhis"
21.6691666666667,"A3",0.5915,"A","3","bhis",1,"wt","wt_bhis"
21.8358333333333,"A3",0.5851,"A","3","bhis",1,"wt","wt_bhis"
22.0025,"A3",0.5818,"A","3","bhis",1,"wt","wt_bhis"
22.1691666666667,"A3",0.5772,"A","3","bhis",1,"wt","wt_bhis"
22.3358333333333,"A3",0.5698,"A","3","bhis",1,"wt","wt_bhis"
22.5025,"A3",0.5637,"A","3","bhis",1,"wt","wt_bhis"
22.6694444444444,"A3",0.5585,"A","3","bhis",1,"wt","wt_bhis"
22.8361111111111,"A3",0.5537,"A","3","bhis",1,"wt","wt_bhis"
23.0027777777778,"A3",0.5457,"A","3","bhis",1,"wt","wt_bhis"
23.1694444444444,"A3",0.5389,"A","3","bhis",1,"wt","wt_bhis"
23.3361111111111,"A3",0.5323,"A","3","bhis",1,"wt","wt_bhis"
23.5027777777778,"A3",0.522,"A","3","bhis",1,"wt","wt_bhis"
23.6694444444444,"A3",0.5175,"A","3","bhis",1,"wt","wt_bhis"
23.8361111111111,"A3",0.5098,"A","3","bhis",1,"wt","wt_bhis"
24.0027777777778,"A3",0.5009,"A","3","bhis",1,"wt","wt_bhis"
0,"B3",0.0106,"B","3","bhis",1,"cA","cA_bhis"
0.166666666666667,"B3",0.0124,"B","3","bhis",1,"cA","cA_bhis"
0.333333333333333,"B3",0.0155,"B","3","bhis",1,"cA","cA_bhis"
0.5,"B3",0.0162,"B","3","bhis",1,"cA","cA_bhis"
0.666666666666667,"B3",0.0187,"B","3","bhis",1,"cA","cA_bhis"
0.833333333333333,"B3",0.0226,"B","3","bhis",1,"cA","cA_bhis"
1,"B3",0.0254,"B","3","bhis",1,"cA","cA_bhis"
1.16694444444444,"B3",0.0255,"B","3","bhis",1,"cA","cA_bhis"
1.33361111111111,"B3",0.0331,"B","3","bhis",1,"cA","cA_bhis"
