"Time","wellID","od","rowID","colID","abx","abx_conc","strain","replicate","abx_cond","str_abx_cond"
7.33388888888889,"G7",0.6284,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
7.50055555555556,"G7",0.6516,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
7.66722222222222,"G7",0.6692,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
7.83388888888889,"G7",0.685,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
8.00055555555556,"G7",0.6946,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
8.16722222222222,"G7",0.7069,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
8.33388888888889,"G7",0.7077,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
8.50055555555556,"G7",0.7113,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
8.66722222222222,"G7",0.7154,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
8.83388888888889,"G7",0.72,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
9.00055555555556,"G7",0.7187,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
9.16722222222222,"G7",0.7229,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
9.33416666666667,"G7",0.7221,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
9.50083333333333,"G7",0.7241,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
9.6675,"G7",0.7246,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
9.83416666666667,"G7",0.7316,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
10.0008333333333,"G7",0.7293,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
10.1675,"G7",0.7284,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
10.3341666666667,"G7",0.729,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
10.5008333333333,"G7",0.7331,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
10.6675,"G7",0.731,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
10.8341666666667,"G7",0.7295,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
11.0008333333333,"G7",0.7311,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
11.1675,"G7",0.7323,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
11.3341666666667,"G7",0.7304,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
11.5008333333333,"G7",0.7334,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
11.6677777777778,"G7",0.7377,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
11.8344444444444,"G7",0.7356,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
12.0011111111111,"G7",0.7335,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
12.1677777777778,"G7",0.7369,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
12.3344444444444,"G7",0.7342,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
12.5011111111111,"G7",0.7374,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
12.6677777777778,"G7",0.7373,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
12.8344444444444,"G7",0.7419,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
13.0011111111111,"G7",0.739,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
13.1677777777778,"G7",0.7438,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
13.3344444444444,"G7",0.7407,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
13.5011111111111,"G7",0.7435,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
13.6677777777778,"G7",0.7418,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
13.8344444444444,"G7",0.7406,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
14.0013888888889,"G7",0.7393,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
14.1680555555556,"G7",0.7398,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
14.3347222222222,"G7",0.7397,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
14.5013888888889,"G7",0.7396,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
14.6680555555556,"G7",0.7423,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
14.8347222222222,"G7",0.7367,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
15.0013888888889,"G7",0.7353,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
15.1680555555556,"G7",0.7361,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
15.3347222222222,"G7",0.7344,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
15.5013888888889,"G7",0.7327,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
15.6680555555556,"G7",0.7294,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
15.8347222222222,"G7",0.7306,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
16.0013888888889,"G7",0.7264,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
16.1680555555556,"G7",0.722,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
16.3347222222222,"G7",0.7224,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
16.5016666666667,"G7",0.7173,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
16.6683333333333,"G7",0.7148,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
16.835,"G7",0.7117,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
17.0016666666667,"G7",0.7049,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
17.1683333333333,"G7",0.7038,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
17.335,"G7",0.6982,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
17.5016666666667,"G7",0.6942,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
17.6683333333333,"G7",0.6966,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
17.835,"G7",0.6895,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
18.0016666666667,"G7",0.6787,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
18.1683333333333,"G7",0.671,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
18.335,"G7",0.6669,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
18.5016666666667,"G7",0.657,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
18.6683333333333,"G7",0.6557,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
18.8352777777778,"G7",0.6469,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
19.0019444444444,"G7",0.6384,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
19.1686111111111,"G7",0.6324,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
19.3352777777778,"G7",0.6226,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
19.5019444444444,"G7",0.6187,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
19.6686111111111,"G7",0.6105,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
19.8352777777778,"G7",0.5945,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
20.0019444444444,"G7",0.5857,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
20.1686111111111,"G7",0.5738,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
20.3352777777778,"G7",0.569,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
20.5019444444444,"G7",0.5658,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
20.6686111111111,"G7",0.5572,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
20.8352777777778,"G7",0.5486,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
21.0019444444444,"G7",0.5404,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
21.1688888888889,"G7",0.5402,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
21.3355555555556,"G7",0.5282,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
21.5022222222222,"G7",0.5227,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
21.6688888888889,"G7",0.5191,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
21.8355555555556,"G7",0.5196,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
22.0022222222222,"G7",0.5149,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
22.1688888888889,"G7",0.5058,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
22.3355555555556,"G7",0.5035,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
22.5022222222222,"G7",0.4987,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
22.6688888888889,"G7",0.497,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
22.8355555555556,"G7",0.4899,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
23.0022222222222,"G7",0.4908,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
23.1688888888889,"G7",0.4872,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
23.3355555555556,"G7",0.4853,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
23.5025,"G7",0.484,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
23.6691666666667,"G7",0.4845,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
23.8358333333333,"G7",0.4831,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
24.0025,"G7",0.4796,"G","7","bhis","0","cAB_bcomp","2","bhis_0","cAB_bcomp2_bhis_0"
0,"H7",0.028,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
0.166666666666667,"H7",0.0287,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
0.333333333333333,"H7",0.029,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
0.5,"H7",0.0298,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
0.666666666666667,"H7",0.0309,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
0.833333333333333,"H7",0.031,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
1,"H7",0.0311,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
1.16694444444444,"H7",0.0318,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
1.33361111111111,"H7",0.0323,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
1.50027777777778,"H7",0.0332,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
1.66694444444444,"H7",0.0348,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
1.83361111111111,"H7",0.0376,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
2.00027777777778,"H7",0.0366,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
2.16694444444444,"H7",0.0387,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
2.33361111111111,"H7",0.0388,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
2.50027777777778,"H7",0.0397,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
2.66694444444444,"H7",0.04,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
2.83361111111111,"H7",0.0453,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
3.00027777777778,"H7",0.0424,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
3.16694444444444,"H7",0.0448,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
3.33361111111111,"H7",0.0452,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
3.50027777777778,"H7",0.0489,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
3.66722222222222,"H7",0.0539,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
3.83388888888889,"H7",0.0557,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
4.00055555555556,"H7",0.0574,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
4.16722222222222,"H7",0.0579,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
4.33388888888889,"H7",0.0584,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
4.50055555555556,"H7",0.0606,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
4.66722222222222,"H7",0.063,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
4.83388888888889,"H7",0.0696,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
5.00055555555556,"H7",0.0698,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
5.16722222222222,"H7",0.0751,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
5.33388888888889,"H7",0.0809,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
5.50055555555556,"H7",0.0852,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
5.66722222222222,"H7",0.0927,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
5.83388888888889,"H7",0.0999,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
6.00083333333333,"H7",0.1096,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
6.1675,"H7",0.1213,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
6.33416666666667,"H7",0.1249,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
6.50083333333333,"H7",0.1365,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
6.66694444444444,"H7",0.1484,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
6.83388888888889,"H7",0.1607,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
7.00055555555556,"H7",0.1713,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
7.16722222222222,"H7",0.1868,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
7.33388888888889,"H7",0.2051,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
7.50055555555556,"H7",0.2131,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
7.66722222222222,"H7",0.2322,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
7.83388888888889,"H7",0.243,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
8.00055555555556,"H7",0.2593,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
8.16722222222222,"H7",0.2764,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
8.33388888888889,"H7",0.2916,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
8.50055555555556,"H7",0.3122,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
8.66722222222222,"H7",0.3274,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
8.83388888888889,"H7",0.3421,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
9.00055555555556,"H7",0.3585,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
9.16722222222222,"H7",0.3759,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
9.33416666666667,"H7",0.3846,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
9.50083333333333,"H7",0.3973,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
9.6675,"H7",0.4064,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
9.83416666666667,"H7",0.4146,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
10.0008333333333,"H7",0.4201,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
10.1675,"H7",0.4287,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
10.3341666666667,"H7",0.4331,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
10.5008333333333,"H7",0.4354,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
10.6675,"H7",0.443,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
10.8341666666667,"H7",0.44,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
11.0008333333333,"H7",0.4399,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
11.1675,"H7",0.4442,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
11.3341666666667,"H7",0.4397,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
11.5008333333333,"H7",0.4423,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
11.6677777777778,"H7",0.4357,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
11.8344444444444,"H7",0.4358,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
12.0011111111111,"H7",0.4314,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
12.1677777777778,"H7",0.4286,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
12.3344444444444,"H7",0.4223,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
12.5011111111111,"H7",0.422,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
12.6677777777778,"H7",0.4175,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
12.8344444444444,"H7",0.4138,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
13.0011111111111,"H7",0.4122,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
13.1677777777778,"H7",0.4043,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
13.3344444444444,"H7",0.4038,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
13.5011111111111,"H7",0.3967,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
13.6677777777778,"H7",0.3902,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
13.8344444444444,"H7",0.3887,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
14.0013888888889,"H7",0.3842,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
14.1680555555556,"H7",0.373,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
14.3347222222222,"H7",0.3732,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
14.5013888888889,"H7",0.3658,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
14.6680555555556,"H7",0.3558,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
14.8347222222222,"H7",0.3489,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
15.0013888888889,"H7",0.3427,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
15.1680555555556,"H7",0.3389,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
15.3347222222222,"H7",0.3396,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
15.5013888888889,"H7",0.328,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
15.6680555555556,"H7",0.322,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
15.8347222222222,"H7",0.3152,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
16.0013888888889,"H7",0.3129,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
16.1680555555556,"H7",0.3064,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
16.3347222222222,"H7",0.307,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
16.5016666666667,"H7",0.2996,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
16.6683333333333,"H7",0.2954,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
16.835,"H7",0.29,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
17.0016666666667,"H7",0.2933,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
17.1683333333333,"H7",0.2833,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
17.335,"H7",0.2808,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
17.5016666666667,"H7",0.2777,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
17.6683333333333,"H7",0.2757,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
17.835,"H7",0.2744,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
18.0016666666667,"H7",0.2705,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
18.1683333333333,"H7",0.2723,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
18.335,"H7",0.2685,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
18.5016666666667,"H7",0.2669,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
18.6683333333333,"H7",0.2718,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
18.8352777777778,"H7",0.2663,"H","7","monensin","0.8","cAB_bcomp","2","monensin_0.8","cAB_bcomp2_monensin_0.8"
