"Time","wellID","od","rowID","colID","abx","abx_conc","strain","abx_cond","str_abx_cond"
14.0022222222222,"B1",0.572075,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.1688888888889,"B1",0.57175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.3358333333333,"B1",0.56705,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.5025,"B1",0.562675,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.6691666666667,"B1",0.561075,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
14.8358333333333,"B1",0.555625,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.0025,"B1",0.551475,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.1691666666667,"B1",0.5472,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.3358333333333,"B1",0.542225,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.5025,"B1",0.536575,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.6691666666667,"B1",0.530775,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
15.8358333333333,"B1",0.52345,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.0025,"B1",0.517575,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.1691666666667,"B1",0.50855,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.3358333333333,"B1",0.499475,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.5025,"B1",0.490925,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.6694444444444,"B1",0.482825,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
16.8361111111111,"B1",0.476075,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.0027777777778,"B1",0.4679,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.1694444444444,"B1",0.460425,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.3361111111111,"B1",0.451975,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.5027777777778,"B1",0.4456,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.6694444444444,"B1",0.4391,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
17.8361111111111,"B1",0.433675,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.0027777777778,"B1",0.4233,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.1694444444444,"B1",0.41505,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.3361111111111,"B1",0.407325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.5027777777778,"B1",0.398075,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.6694444444444,"B1",0.3924,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
18.8361111111111,"B1",0.378025,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.0027777777778,"B1",0.369425,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.1697222222222,"B1",0.362125,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.3363888888889,"B1",0.353475,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.5030555555556,"B1",0.345275,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.6697222222222,"B1",0.33955,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
19.8363888888889,"B1",0.331575,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.0030555555556,"B1",0.3312,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.1697222222222,"B1",0.32025,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.3363888888889,"B1",0.31325,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.5030555555556,"B1",0.308675,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.6697222222222,"B1",0.3039,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
20.8363888888889,"B1",0.301,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.0030555555556,"B1",0.29385,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.1697222222222,"B1",0.2906,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.3363888888889,"B1",0.284175,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.5033333333333,"B1",0.280875,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.67,"B1",0.276775,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
21.8366666666667,"B1",0.2733,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
22.0033333333333,"B1",0.26995,"B","1","monensin","0.4","wt","monensin_0.4","wt_monensin_0.4"
