"Time","wellID","od","rowID","colID","media_type","strain","str_med"
19.0022222222222,"A1",0.6513,"A","1","bhis","wt","wt_bhis"
19.1688888888889,"A1",0.649783333333333,"A","1","bhis","wt","wt_bhis"
19.3355555555556,"A1",0.642416666666667,"A","1","bhis","wt","wt_bhis"
19.5022222222222,"A1",0.642266666666667,"A","1","bhis","wt","wt_bhis"
19.6688888888889,"A1",0.639916666666667,"A","1","bhis","wt","wt_bhis"
19.8355555555556,"A1",0.636533333333333,"A","1","bhis","wt","wt_bhis"
20.0022222222222,"A1",0.63425,"A","1","bhis","wt","wt_bhis"
20.1688888888889,"A1",0.62935,"A","1","bhis","wt","wt_bhis"
20.3355555555556,"A1",0.62585,"A","1","bhis","wt","wt_bhis"
20.5025,"A1",0.621366666666667,"A","1","bhis","wt","wt_bhis"
20.6691666666667,"A1",0.616783333333333,"A","1","bhis","wt","wt_bhis"
20.8358333333333,"A1",0.612866666666667,"A","1","bhis","wt","wt_bhis"
21.0025,"A1",0.607183333333333,"A","1","bhis","wt","wt_bhis"
21.1691666666667,"A1",0.599816666666667,"A","1","bhis","wt","wt_bhis"
21.3358333333333,"A1",0.59375,"A","1","bhis","wt","wt_bhis"
21.5025,"A1",0.5907,"A","1","bhis","wt","wt_bhis"
21.6691666666667,"A1",0.580366666666667,"A","1","bhis","wt","wt_bhis"
21.8358333333333,"A1",0.573366666666667,"A","1","bhis","wt","wt_bhis"
22.0025,"A1",0.564683333333333,"A","1","bhis","wt","wt_bhis"
22.1691666666667,"A1",0.562933333333333,"A","1","bhis","wt","wt_bhis"
22.3358333333333,"A1",0.55285,"A","1","bhis","wt","wt_bhis"
22.5025,"A1",0.54795,"A","1","bhis","wt","wt_bhis"
22.6691666666667,"A1",0.53515,"A","1","bhis","wt","wt_bhis"
NA,"A1",NA,"A","1","bhis","wt","wt_bhis"
NA,"A1",NA,"A","1","bhis","wt","wt_bhis"
NA,"A1",NA,"A","1","bhis","wt","wt_bhis"
NA,"A1",NA,"A","1","bhis","wt","wt_bhis"
NA,"A1",NA,"A","1","bhis","wt","wt_bhis"
NA,"A1",NA,"A","1","bhis","wt","wt_bhis"
NA,"A1",NA,"A","1","bhis","wt","wt_bhis"
NA,"A1",NA,"A","1","bhis","wt","wt_bhis"
0,"B1",0.03025,"B","1","bhis","cA","cA_bhis"
0.166666666666667,"B1",0.0290666666666667,"B","1","bhis","cA","cA_bhis"
0.333333333333333,"B1",0.0346833333333333,"B","1","bhis","cA","cA_bhis"
0.5,"B1",0.0321166666666667,"B","1","bhis","cA","cA_bhis"
0.666666666666667,"B1",0.0304166666666666,"B","1","bhis","cA","cA_bhis"
0.833333333333333,"B1",0.0324833333333333,"B","1","bhis","cA","cA_bhis"
1,"B1",0.0338333333333333,"B","1","bhis","cA","cA_bhis"
1.16694444444444,"B1",0.0395333333333333,"B","1","bhis","cA","cA_bhis"
1.33361111111111,"B1",0.0375666666666666,"B","1","bhis","cA","cA_bhis"
1.50027777777778,"B1",0.0387,"B","1","bhis","cA","cA_bhis"
1.66694444444444,"B1",0.0434833333333334,"B","1","bhis","cA","cA_bhis"
1.83361111111111,"B1",0.0469,"B","1","bhis","cA","cA_bhis"
2.00027777777778,"B1",0.0521166666666666,"B","1","bhis","cA","cA_bhis"
2.16694444444444,"B1",0.0493,"B","1","bhis","cA","cA_bhis"
2.33361111111111,"B1",0.0517333333333334,"B","1","bhis","cA","cA_bhis"
2.50027777777778,"B1",0.0592833333333334,"B","1","bhis","cA","cA_bhis"
2.66694444444444,"B1",0.062,"B","1","bhis","cA","cA_bhis"
2.83361111111111,"B1",0.0673666666666667,"B","1","bhis","cA","cA_bhis"
3.00027777777778,"B1",0.0723333333333333,"B","1","bhis","cA","cA_bhis"
3.16694444444444,"B1",0.07835,"B","1","bhis","cA","cA_bhis"
3.33361111111111,"B1",0.0845,"B","1","bhis","cA","cA_bhis"
3.50027777777778,"B1",0.0903333333333333,"B","1","bhis","cA","cA_bhis"
